Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
ELEC,Best Western Plus - Heritage Inn,151 E McLeod Rd,Located at Telegraph Road and East McLeod Road,Bellingham,WA,98226,,360-647-1912,E,,Public,24 hours daily; for guest use only,,,,,,1,,,Non-Networked,,GPS,48.783478,-122.484131,2025-07-03,62692,2025-07-03 19:15:09 UTC,P,,,2014-03-21,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,$20 per session,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,UDR TEN20 #1,1020 108th Ave NE,Spaces 125 & 126,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.61984,-122.19603,2026-01-05,62728,2026-01-05 00:58:51 UTC,,,,2014-07-31,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,City of Chelan,137 E Johnson Ave,Located behind City Hall,Chelan,WA,98816,,509-682-8019,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-8,47.840838,-120.018402,2024-01-09,62973,2024-01-31 22:07:01 UTC,LG,,,2014-08-18,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,LCC LCC H&S #1,1810 Maple Street,South Side of The Health & Science Building,Longview,WA,98632,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,46.141922,-122.940192,2026-01-05,63088,2026-01-05 00:58:14 UTC,,,,2014-08-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,UWMC UWMC #1,3100 Northup Way,Inside Parking Garage on Right,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.638269,-122.191294,2026-01-05,63110,2026-01-05 00:58:33 UTC,,,,2014-08-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,UWMC 4245 UWMC 4245 #1,4245 Roosevelt Ave NE,Northwest corner of parking garage,Seattle,WA,98105,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.658961,-122.3185,2026-01-05,63313,2026-01-05 00:59:37 UTC,,,,2014-09-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,UWMC 4225 UWMC 4225 #1,4225 Roosevelt Way NE,Northwest corner of Pprking garage,Seattle,WA,98105,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.658409,-122.318392,2026-01-05,63338,2026-01-05 00:59:28 UTC,,,,2014-09-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Town Nissan,555 3rd St SE,,East Wenatchee,WA,98802,,509-662-5125,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,GPS,47.400716,-120.278842,2024-02-12,63444,2025-12-31 20:58:04 UTC,P,,,2010-12-17,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,MAIN HOSPITAL SILVER PARKING,11300-11398 128th Ave NE,Silver parking P1,Kirkland,WA,98034,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.716056,-122.179455,2026-01-05,63780,2026-01-05 00:59:13 UTC,,,,2014-10-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,MAIN HOSPITAL DEYOUNG1,12039 NE 128th St,DeYoung Building on P1,Kirkland,WA,98034,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.714435,-122.179399,2026-01-05,63781,2026-01-05 00:59:14 UTC,,,,2014-10-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,MAIN HOSPITAL BLUE PARKING,12040 NE 128th St,Blue Parking ground floor,Kirkland,WA,98034,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.714793,-122.176869,2026-01-05,63782,2026-01-05 00:59:14 UTC,,,,2014-10-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Leskovar Mitsubishi,3020 W Clearwater Ave,Located by the sales and service departments,Kennewick,WA,99336,,509-783-6141,E,,Public - Call ahead,Dealership business hours; for dealership use only,,,,,,3,,,Non-Networked,,200-9,46.213233,-119.162367,2025-11-13,64135,2025-11-13 20:02:17 UTC,P,,,2014-03-01,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,Mellisoni Vineyard,3155 US 97A,,Chelan,WA,98816,,509-293-1891,E,,Public,24 hours daily; Drivers must bring their own J1772 cordset for Level 1 charging,,,,,,1,,,Non-Networked,,GPS,47.83522282290976,-120.068983390213,2024-01-09,64500,2024-01-31 22:07:01 UTC,P,,,2014-11-29,,,,,J1772,US,,,,Public,,public,,,BREWERY_DISTILLERY_WINERY,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Snoqualmie Casino,37500 SE N Bend,Located in the parking garage on each level of the garage,Issaquah,WA,98065,,425-888-1234,E,,Public,24 hours daily; guest use only,,,,,,8,,,Non-Networked,,200-9,47.519113,-121.841787,2025-07-03,65414,2025-07-03 19:15:09 UTC,P,,,2015-01-01,,,,,J1772,US,,,,Public,,public,,,OTHER_ENTERTAINMENT,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,WCEH Wenatchee,200 N Columbia St,,Wenatchee,WA,98801,,866-300-3827,E,,Public,,,,,,,1,2,,EVCS,https://www.evcs.com,GPS,47.427713,-120.312139,2026-01-04,65859,2026-01-04 04:33:27 UTC,,,,2012-06-30,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,WCEH Centralia,817 Harrison Avenue,,Centralia,WA,98531,,866-300-3827,E,,Public,,,,,,,1,2,,EVCS,https://www.evcs.com,GPS,46.7252937,-122.9742834,2026-01-04,65861,2026-01-04 04:33:21 UTC,,,,2012-05-31,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,WCEH Bellingham,222 36th St,,Bellingham,WA,98225,,866-300-3827,E,,Public,,,,,,,1,2,,EVCS,https://www.evcs.com,GPS,48.731184,-122.4712335,2026-01-04,65862,2026-01-04 04:33:22 UTC,,,,2012-05-31,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,WCEH Castle Rock,204 Cowlitz Street West,,Castle Rock,WA,98511,,866-300-3827,E,,Public,,,,,,,1,2,,EVCS,https://www.evcs.com,GPS,46.2757149,-122.910486,2026-01-04,65864,2026-01-04 04:33:22 UTC,,,,2012-08-09,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,WCEH Burlington,448 Fashion Way,,Burlington,WA,98233,,866-300-3827,E,,Public,,,,,,,1,1,,EVCS,https://www.evcs.com,GPS,48.4554794,-122.3407875,2026-01-04,65865,2026-01-04 04:33:22 UTC,,,,2012-05-31,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,WCEH Ridgefield,"6370 N 1st Circle,",,Ridgefield,WA,98642,,866-300-3827,E,,Public,,,,,,,1,2,,EVCS,https://www.evcs.com,GPS,45.8176127,-122.683566,2026-01-04,65866,2026-01-04 04:33:22 UTC,,,,2012-05-31,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,WCEH Skykomish,148 5th St N,,Skykomish,WA,98288,,866-300-3827,E,,Public,,,,,,,1,1,,EVCS,https://www.evcs.com,GPS,47.7111533,-121.360832,2026-01-04,65869,2026-01-04 04:33:27 UTC,,,,2012-05-31,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,525 NORTHGATE RETAIL #1,525 NE Northgate Way,SE corner of Total Wine garage,Seattle,WA,98125,,888-758-4389,T,2025-12-25,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.707951,-122.321496,2026-01-05,66221,2026-01-05 01:01:00 UTC,,,,2015-02-28,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Power Trip Energy Corp,83 Denny Ave,,Port Townsend,WA,98368,,360-643-3080,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-9,48.093634,-122.813252,2024-10-11,66418,2025-02-12 00:16:32 UTC,P,,,2012-06-01,,,,,J1772,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,Free,,,,,,,,,SOLAR,false,,,,,,,,LD,false,
ELEC,GreenPod Development,1531 W Sims Way,,Port Townsend,WA,98368,,360-358-5614,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-9,48.103061,-122.794143,2024-10-11,66421,2025-02-12 00:16:32 UTC,P,,,2015-02-03,,,,,J1772,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Windermere Real Estate,1220 Water St,On the far end of the old brick gas house at rear of parking lot.,Port Townsend,WA,98368,,360-385-9344,E,,Public - Call ahead,8am-5pm daily,,,,,,1,,,Non-Networked,,200-9,48.113018,-122.760544,2024-10-11,66422,2025-02-12 00:16:32 UTC,P,,,2015-02-04,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,OFFICE_BLDG,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,SIA W GARAGE F.1 #1,9000 W Airport Dr,"Left entrance to Garage, First Floor to the right next to Elevators.",Spokane,WA,99224,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.625092,-117.53956,2026-01-05,66622,2026-01-05 01:03:19 UTC,,,,2015-04-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,MAIN HOSPITAL SILVER #2,12001-12099 NE 130th Ln,,Kirkland,WA,98034,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.716066,-122.179613,2026-01-05,66645,2026-01-05 01:01:30 UTC,,,,2015-04-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,WINSLOW WAY WINSLOW #1,232-240 Winslow Way E,,Bainbridge Island,WA,98110,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.624921,-122.51934,2026-01-05,66696,2026-01-05 01:01:16 UTC,,,,2015-04-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,The Co-op Farm and Garden,216 E Washington St,,Sequim,WA,98382,,360-683-4111,E,,Public,"8am-6pm M-F, 9am-5pm Sat, 10am-4pm Sun",,,,,,1,,,Non-Networked,,200-9,48.079897,-123.098996,2025-11-13,67125,2025-11-13 20:02:17 UTC,P,,,2015-01-01,,,,,J1772,US,,,,Public,,public,,,COOP,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,VISITOR GARAGE PEDESTAL UNIT,1201 Pacific Ave,"Visitor (Basement) Garage-Entry on ""A"" St. north of 13th & ""A"" St. intersection, use left entry gate.",Tacoma,WA,98402,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.252117,-122.437452,2026-01-05,67692,2026-01-05 01:03:50 UTC,,,,2015-06-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Banks Lake Brew and Bistro,695 N 2nd St,,Coulee City,WA,99115,,509-632-5510,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,GPS,47.616684,-119.287843,2024-01-09,68846,2024-01-31 22:07:01 UTC,P,,,2015-08-03,,,,,J1772,US,,,,Public,,public,,,RESTAURANT,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,VM CHARGERS VIRGINIA MASON2,1012 Terry Ave,Emergency Department / Baroness Inn Lot,Seattle,WA,98101,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.609528,-122.326393,2026-01-05,68940,2026-01-05 01:04:04 UTC,,,,2015-08-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,INSIGNIA 953 EV216,588 Bell St,,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.616552,-122.342727,2026-01-05,69853,2026-01-05 01:05:37 UTC,,,,2015-09-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,UWB CASCADIA CC TRULY HOUSE #1,18140 Campus Way NE,On the south side of Truly House,Bothell,WA,98011,,888-758-4389,E,,Public,Mon: 6:00am-10:00pm; Tue: 6:00am-10:00pm; Wed: 6:00am-10:00pm; Thu: 6:00am-10:00pm; Fri: 6:00am-10:00pm; Sat: 6:00am-10:00pm; Sun: 6:00am-10:00pm,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.759501,-122.193075,2026-01-05,70092,2026-01-05 01:06:16 UTC,,,,2015-09-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,UWB CASCADIA CC SOUTH L 3 N,11237-11299 NE 180th St,3rd floor north end near 493 and 548,Bothell,WA,98011,,888-758-4389,E,,Public,Mon: 6:00am-10:00pm; Tue: 6:00am-10:00pm; Wed: 6:00am-10:00pm; Thu: 6:00am-10:00pm; Fri: 6:00am-10:00pm; Sat: 6:00am-10:00pm; Sun: 6:00am-10:00pm,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.757842,-122.190719,2026-01-05,70095,2026-01-05 01:04:06 UTC,,,,2015-09-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Best Western Plus - Tacoma Dome Hotel,2611 East E St,Lot B,Tacoma,WA,98421,,253-272-7737,E,,Public - Card key after hours,24 hours daily; for guest use only; see front desk for access,,,,,,2,,,Non-Networked,,GPS,47.238785,-122.426722,2024-06-13,71774,2025-02-12 00:16:32 UTC,P,,,2015-12-01,,,,,J1772,US,,,,Public - Carte-clé après les heures d'ouverture,,public,KEY_AFTER_HOURS,,HOTEL,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,ESSEX SAMMAMISH VIEW,16160 SE Eastgate Way,,Bellevue,WA,98008,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.577051,-122.125164,2026-01-05,71918,2026-01-05 01:05:43 UTC,,,,2015-12-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,MADISON GARAGE MADISON GARAGE2,1229 Madison St,"Level 4, near elevators",Seattle,WA,98104,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.610087,-122.322114,2026-01-05,72656,2026-01-05 01:05:14 UTC,,,,2016-01-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,SIA CELL LOT,8909 W Airport Dr,Spokane Internation Airport Cell Phone Waiting lot.,Spokane,WA,99224,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.630989,-117.540534,2026-01-05,73219,2026-01-05 01:05:43 UTC,,,,2016-01-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,WCEH Tumwater,6131 Capital Blvd,,Tumwater,WA,98501,,866-300-3827,E,,Public,,,,,,,1,2,,EVCS,https://www.evcs.com,GPS,46.993561,-122.907761,2026-01-04,73412,2026-01-04 04:33:21 UTC,,,,2016-02-09,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,WCEH Leavenworth,700 US Hwy 2,,Leavenworth,WA,98826,,866-300-3827,E,,Public,,,,,,,1,2,,EVCS,https://www.evcs.com,GPS,47.5955952,-120.6642262,2026-01-04,73413,2026-01-04 04:33:27 UTC,,,,2016-02-09,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,WCEH Sultan,320 Main St,,Sultan,WA,98294,,866-300-3827,E,,Public,,,,,,,1,1,,EVCS,https://www.evcs.com,GPS,47.8621458,-121.8166013,2026-01-04,73415,2026-01-04 04:33:22 UTC,,,,2016-02-09,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,WCEH Cle Elum,3600 Suncadia Trail,,Cle Elum,WA,98922,,866-300-3827,E,,Public,,,,,,,1,6,,EVCS,https://www.evcs.com,GPS,47.207769,-121.0193577,2026-01-04,73431,2026-01-04 04:33:27 UTC,,,,2016-02-09,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,WCEH Snoqualmie,519 SR 906,,Snoqualmie Pass,WA,98068,,866-300-3827,E,,Public,,,,,,,1,2,,EVCS,https://www.evcs.com,GPS,47.4231982,-121.4126014,2026-01-04,73433,2026-01-04 04:33:26 UTC,,,,2016-02-09,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Bedrooms & More,300 NE 45th St,,Seattle,WA,98105,,206-633-4505,E,,Public,"10am-7pm M-F, 9am-6pm Sat, 10am-6pm Sun; customer use only",,,,,,1,,,Non-Networked,,200-9,47.66159,-122.324877,2025-07-03,74301,2025-07-03 19:15:09 UTC,P,,,2011-10-01,,,,,J1772,US,,,,Public,,public,,,RETAIL,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,UWB CASCADIA CC UW PLANT,1125 NE 180th Street,,Bothell,WA,98011,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.757747,-122.191662,2026-01-05,74717,2026-01-05 01:05:28 UTC,,,,2016-04-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,SAFECO PLAZA SAFECO PLAZA #1,1001 4th Ave Safeco Plaza,Garage entrance is on Madison St between 4th and 3rd Ave. Garage is open 6am - 8:30pm Mon - Fri. Closed weekends.,Seattle,WA,98154,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.606106,-122.333782,2026-01-05,75391,2026-01-05 01:07:45 UTC,,,,2016-04-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,City of Tacoma - Fleet Operations,3639 S Pine St,Located in shop,Tacoma,WA,98409,,,E,,Private,Fleet use only,,,,,,1,,,Non-Networked,,GPS,47.225367,-122.47265,2023-08-10,75723,2025-10-14 15:52:47 UTC,LG,,,2011-11-30,,,,,J1772,US,,,,Privé,,private,,,MUNI_GOV,,,,,,,,,,,,,,,,,,,,,,,,,MD,false,
ELEC,Lee Johnson Nissan of Kirkland,11930 124th Ave NE,,Kirkland,WA,98034,,425-821-1400,E,,Public,Dealership business hours,,,,,,1,,,Non-Networked,,GPS,47.707294,-122.174855,2024-02-12,75997,2025-02-12 00:16:32 UTC,P,,,2016-05-01,,,,,J1772,US,,,,Public,,public,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Lee Johnson Nissan of Kirkland,11930 124th Ave NE,,Kirkland,WA,98034,,425-821-1400,E,,Private,,,,,,,1,,,Non-Networked,,GPS,47.707294,-122.174855,2024-02-12,76084,2025-02-12 00:16:32 UTC,P,,,2016-05-01,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,LD,false,
ELEC,Washington Department of Transportation - Parking Garage,310 Maple Park Ave SE,,Olympia,WA,98501,,,E,,Private,"Employee, fleet, and visitor use only",,,,,,,1,,Non-Networked,,200-9,47.034344,-122.89857,2023-09-14,76251,2025-10-10 13:16:56 UTC,SG,,,2014-06-01,,,,,CHADEMO,US,,,,Privé,,private,,,STATE_GOV,,,,,,,Free,,,,,,,,,,,,,,,,,,,true,
ELEC,MI SCHOOLS NORTHWOOD #1,4030 86th Ave SE,Front Parking Lot,Mercer Island,WA,98040,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.573641,-122.223648,2026-01-05,76839,2026-01-05 01:08:39 UTC,,,,2016-07-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,TRANS SERVICES TERRELL,Terrell Parking Garage Cougar Way,Upper level parking garage,Pullman,WA,99163,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,46.732394,-117.164374,2026-01-05,76857,2026-01-05 01:08:56 UTC,,,,2016-07-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,TRANS SERVICES SCUE,Smith Center Parking Garage Stadium Way,Lower level parking garage,Pullman,WA,99163,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,46.729675,-117.161393,2026-01-05,76858,2026-01-05 01:08:48 UTC,,,,2016-07-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,WASHINGTON ST LACONNER #1,100 Washington Ave,1st & Washington at the Laconner waterfront,La Conner,WA,98257,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,48.391109,-122.496837,2026-01-05,76993,2026-01-05 01:09:28 UTC,,,,2016-07-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,NBK Bremerton / N68436-B850A,1402 Farragut Ave,,Bremerton,WA,98314,,,E,,Private - Government only,,,,,,,4,,,Non-Networked,,GPS,47.5501,-122.6401,2025-12-12,77671,2025-12-12 22:54:41 UTC,FG,14,Department of Navy,2016-08-15,,,,,J1772,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,DON,MIL_BASE,,,,,,,,,,,,,,,,,,,,,,,,,LD,true,
ELEC,NBK Bremerton / N68436-B850,1401 Farragut Ave,,Bremerton,WA,98314,,,E,,Private - Government only,Drivers must bring their own J1772 cordset for Level 1 charging,,,,,6,,,,Non-Networked,,GPS,47.5501,-122.6401,2025-12-12,77674,2025-12-12 22:54:41 UTC,FG,14,Department of Navy,2016-08-15,,,,,NEMA515,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,DON,MIL_BASE,,,,,,,,,,,,,,,,,,,,,,,,,LD,true,
ELEC,Washington State University - Pullman Plant Materials Center,Johnson Hall 113,,Pullman,WA,99164,,,E,,Private - Government only,,,,,,,1,,,Non-Networked,,GPS,46.731746,-117.157928,2025-12-12,77678,2025-12-12 22:54:41 UTC,FG,4,U.S. Department of Agriculture,2016-08-15,,,,,J1772,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,USDA,RESEARCH_FACILITY,,,,,,,,,,,,,,,,,,,,,,,,,LD,true,
ELEC,TwispWorks,503 S Glover St,,Twisp,WA,98856,,509-997-3300,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-8,48.362102,-120.121376,2024-01-09,77771,2024-01-31 22:07:01 UTC,P,,,2016-08-05,,,,,J1772,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Wellspring Spa at Mount Rainier,54922 Kernahan Rd E,Located in the parking area of Kernahan Rd,Ashford,WA,98304,,,E,,Private,24 hours daily; for guest use only; Drivers must bring their own J1772 cordset for Level 1 charging,,,,,4,,,,Non-Networked,,GPS,46.759919,-121.981984,2025-08-12,77990,2025-08-12 16:52:28 UTC,P,,,2016-08-14,,,,,NEMA1450,US,,,,Privé,,private,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,LD,false,
ELEC,PUBLIC CHARGING ANGLE LAKE #2,2702 S 200th St,Charging station is located in the Sound Transit parking garage on the 1st floor just north of the elevator,SeaTac,WA,98188,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.423319,-122.298723,2026-01-05,78570,2026-01-05 01:05:38 UTC,,,,2016-09-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
